unique_id,title,cluster
ID_6848,unusedpsalmsuppress reported vendor dir,326
ID_6849,psalm thinks explode return false,469
ID_6850,undefined variables string interpolation caught,307
ID_6851,psalm seems assume subsequent calls method return value final class property memoisation,300
ID_6852,option report errors required included files,460
ID_6853,implicittostringcast emitted arrays,250
ID_6854,scalar generic type problem,143
ID_6855,array map ignores callable return type,204
ID_6856,weakmap accept template parameters,143
ID_6857,regression refine value,104
ID_6858,invalidpropertyassignmentvalue enum class properties,428
ID_6859,uncaught invalidargumentexception could get class storage yii gii module,140
ID_6860,unusedpsalmsuppress scans vendor ignoring ignorefiles,3
ID_6861,modifier disallow non documented keys array shape,279
ID_6862,typedoesnotcontaintype psalm still considers property always null even may set called method,163
ID_6863,language server lookup cache file corrupted editing method,249
ID_6864,static methods included completion calling instance,351
ID_6865,user defined assertions works incorrectly generic iterable types,82
ID_6866,mixedargumenttypecoercion passing childnodes domnodelist param,33
ID_6867,unwrapping nested generics yields incorrect result,29
ID_6868,referencing result array append operation,393
ID_6869,null coalescing operator arrayaccess seem cause issue,334
ID_6870,expects fn object object provided,416
ID_6871,type inference failing inside check,279
ID_6872,trait methods triggers morespecificreturntype,36
ID_6873,add error handler convert php errors warnings notices exceptions,440
ID_6874,reflectionparameter hastype assert return type reflectionparameter gettype,239
ID_6875,undefined index warnings notices closureanalyzer,301
ID_6876,way perform inline type check,377
ID_6877,simplexmlelement attributes falsy,250
ID_6878,false positive assert true false,72
ID_6879,static return type error,23
ID_6880,class constant wildcards work subclasses static,432
ID_6881,regression psalm invalid possiblyundefinedvariable error,229
ID_6882,php break new preg replace callback argument php,354
ID_6883,psalm later ignores assertions instanceof interface,37
ID_6884,result instanceof assigned variable inside considered always true,205
ID_6885,typedoesnotcontaintype psalm considers property always null even may set called method,163
ID_6886,inconsistent behavior template extends template constraints,23
ID_6887,redundantcondition positive int never contain result bit operation,34
ID_6888,fputcsv fields parameter array strings,236
ID_6889,cache invalidate use affects param type,170
ID_6890,virtual nodes created psalm sent plugins,447
ID_6891,endless loop using generic instance,282
ID_6892,nested templates unwrapped possible,349
ID_6893,uncaught exception var null classname method,482
ID_6894,function conditional types gives errors since,490
ID_6895,noninvariantdocblockpropertytype default propery values,384
ID_6896,false positive noninvariantdocblockpropertytype,44
ID_6897,subclass transform first argument mixed used get class,274
ID_6898,class interface exist could verify return type,415
ID_6899,way mark promoted property,468
ID_6900,utf rune pseudo type,334
ID_6901,optimistic assertion setting nullable properties method,370
ID_6902,infer template types extended,23
ID_6903,ignoring containerexceptioninterface descendants work notfoundexceptioninterface,473
ID_6904,callable object method work providing result generic type,23
ID_6905,config parsing errors,461
ID_6906,calling function implicit template restrictions generate error,351
ID_6907,psalm probably complain implementing traversable directly,87
ID_6908,incorrect unused variable,459
ID_6909,untrapped divide zero error,217
ID_6910,typedoesnotcontaintype error var never falsy var falsy,34
ID_6911,psalter changing return type function returning anonymous class,293
ID_6912,uncaught unexpectedvalueexception bad since f da f fe f,21
ID_6913,argumenttypecoercion php attributes,415
ID_6914,trouble callable templated type,23
ID_6915,invalid return type using finally block statement,243
ID_6916,flow working stubbed class methods,37
ID_6917,invalidargument passing callable return,216
ID_6918,text descriptions classes functions parameters,43
ID_6919,trouble inherited template typehints,23
ID_6920,false positive wrong type inherit doc,164
ID_6921,psalm complaining mixed return templated callback return value,201
ID_6922,type widening fails property union type,306
ID_6923,sure docblock matches array preg match,354
ID_6924,internal psalm error loop,306
ID_6925,callable type information stripped used class,23
ID_6926,phpdoc promoted properties,37
ID_6927,reflectiontype getname method,23
ID_6928,argument wrong type mixed expecting,403
ID_6929,mixed invalid argument reported variadic argument default value provided,216
ID_6930,crash templated callable parameter,23
ID_6931,php static return type problem,293
ID_6932,null coalescing string inferring type correctly,216
ID_6933,detect spreds array,279
ID_6934,debug child terminated return code signal could get class storage,140
ID_6935,regression recognized imports,287
ID_6936,fatal error initial scan lumen,39
ID_6937,better types function,289
ID_6938,static return type statements work together,469
ID_6939,possiblynullpropertyfetch null coalescing operator dynamic property access,334
ID_6940,uncaught exception running psalm,482
ID_6941,recursivedirectoryiterator errors filesystemiterator constants,103
ID_6942,psalm incorrectly reports docblocktypecontradiction testing expected exceptions,90
ID_6943,literal strings non empty string,178
ID_6944,narrowing template array key unexpected invalidarrayoffset,201
ID_6945,uncaught unexpectedvalueexception psalm init,229
ID_6946,psalm validate invalid property name array column,415
ID_6947,inaccessiblemethod error calling protected method sibling classes,175
ID_6948,invalid missingdependency error,253
ID_6949,psalm refactor replaces first character file class name,274
ID_6950,detect switch case could hit inside loop,122
ID_6951,,174
ID_6952,understood,253
ID_6953,bug value changes accessing array item,393
ID_6954,unsetting array entry loop prevents accessing entry following loop iterations,85
ID_6955,error ignored doctrine file,376
ID_6956,invalid behavior variables declared list assignment,152
ID_6957,type narrowing list breaks array filter condition,279
ID_6958,array filter may return empty array detected psalm,279
ID_6959,type narrowing array filter work,279
ID_6960,psalm detect values acceptable int options,89
ID_6961,false positive unusedparam private constructor property promotion,175
ID_6962,empty array considered subtype intersection object like array type array type,201
ID_6963,parseerror ignored vendor symfony polyfill mbstring bootstrap php,186
ID_6964,false positive redundantcondition gzread string never contain false,34
ID_6965,collection mixed tchild fn collection get collection mixed provided,416
ID_6966,false positive unusedvariable casting,243
ID_6967,bogus bar foo bar inferred instead foo bar specified class string parameter present,321
ID_6968,false positive unusedvariable using references combination annotations,492
ID_6969,psalm reset cache changing error level,496
ID_6970,pdostatement implement traversable,246
ID_6971,magic templated method return type inferred correctly,23
ID_6972,templated assertion list key within foreach results crash,201
ID_6973,psalm subtract types templated param possible,143
ID_6974,cache work composer lock sub directory,52
ID_6975,release lacks phar assets,182
ID_6976,giving closure params problem,138
ID_6977,failure detect mismatching docblock property types,306
ID_6978,oom parsing certain expression,346
ID_6979,webmozart assert isarray work master,37
ID_6980,regression wrong return type inferred one template method calls another,23
ID_6981,incorrect definition array type,201
ID_6982,repeatable attribute flag considered invalid,415
ID_6983,psalm mixes function method param types changed variable type catch block,151
ID_6984,psalm runs memory analyzing long chain conditions mobile detect php,360
ID_6985,taint analysis auto escape int type hints,170
ID_6986,class strings misinterpreted strings attribute constructor parameters,43
ID_6987,array invalidarrayoffset,354
ID_6988,possibly incorrect handling session name,301
ID_6989,incorrect type inference generator,293
ID_6990,uncaught unexpectedvalueexception error core stub file docblocks,140
ID_6991,could verify return type array gettype p integer string,415
ID_6992,fix code array,367
ID_6993,mixedarrayoffset direct define array,148
ID_6994,pushing value standalone variable works pushing object property,334
ID_6995,undefinedvariable variable set ref possiblyundefinedvariable,152
ID_6996,notices analyzing pdo related code,154
